InventoryMovementKey,MovementDate,ProductN,UnitsIn,UnitsOut,UnitsBalance
819,2017-01-06,26,0,1,40
820,2017-01-06,27,15,0,45
821,2017-01-06,27,0,2,43
822,2017-01-06,28,0,2,47
823,2017-01-06,29,20,0,46
824,2017-01-06,29,0,1,45
825,2017-01-06,32,0,2,24
826,2017-01-06,33,12,0,21
827,2017-01-06,33,0,2,19
828,2017-01-06,34,14,0,91
829,2017-01-06,35,10,0,41
830,2017-01-06,37,20,0,55
831,2017-01-06,38,20,0,30
832,2017-01-06,38,0,1,29
833,2017-01-06,39,18,0,28
834,2017-01-06,43,0,1,22
835,2017-01-06,44,0,2,54
836,2017-01-06,45,0,1,54
837,2017-01-06,46,19,0,52
838,2017-01-06,48,14,0,72
839,2017-01-06,49,11,0,48
840,2017-01-06,49,0,1,47
841,2017-01-06,50,10,0,62
842,2017-01-06,52,0,1,45
843,2017-01-06,53,17,0,17
844,2017-01-06,57,19,0,73
845,2017-01-06,58,11,0,38
846,2017-01-06,59,20,0,73
847,2017-01-06,59,0,1,72
848,2017-01-06,60,20,0,66
849,2017-01-06,61,16,0,27
850,2017-01-06,64,12,0,21
851,2017-01-06,64,0,1,20
852,2017-01-06,65,16,0,48
853,2017-01-06,66,11,0,35
854,2017-01-06,66,0,2,33
855,2017-01-06,67,17,0,45
856,2017-01-06,67,0,2,43
857,2017-01-06,68,16,0,55
858,2017-01-06,68,0,2,53
859,2017-01-06,69,0,1,6
860,2017-01-06,73,0,2,58
861,2017-01-06,75,0,2,59
862,2017-01-06,76,20,0,39
863,2017-01-06,76,0,2,37
864,2017-01-06,76,0,2,35
865,2017-01-06,77,19,0,64
866,2017-01-06,77,0,2,62
867,2017-01-06,78,0,2,37
868,2017-01-06,79,0,1,27
869,2017-01-06,79,0,1,26
870,2017-01-06,80,16,0,31
871,2017-01-06,80,0,1,30
872,2017-01-06,80,0,3,27
873,2017-01-06,81,17,0,52
874,2017-01-06,81,0,3,49
875,2017-01-06,81,0,1,48
876,2017-01-06,82,0,1,10
877,2017-01-06,82,0,2,8
878,2017-01-06,83,10,0,77
879,2017-01-06,84,0,1,56
880,2017-01-06,84,0,1,55
881,2017-01-06,85,13,0,61
882,2017-01-06,85,0,1,60
883,2017-01-06,86,0,1,41
884,2017-01-06,87,0,3,6
885,2017-01-06,87,0,3,3
886,2017-01-06,88,14,0,59
887,2017-01-06,88,0,1,58
888,2017-01-06,89,13,0,59
889,2017-01-06,91,0,1,5
890,2017-01-06,91,0,1,4
891,2017-01-06,92,0,2,27
892,2017-01-06,94,17,0,43
893,2017-01-06,96,0,3,2
894,2017-01-06,97,0,2,16
895,2017-01-06,97,0,3,13
896,2017-01-06,98,17,0,30
897,2017-01-06,98,0,3,27
898,2017-01-06,98,0,2,25
899,2017-01-06,100,0,1,47
900,2017-01-06,102,0,4,5
901,2017-01-06,102,0,2,3
902,2017-01-06,102,0,3,0
903,2017-01-06,103,16,0,16
904,2017-01-06,103,0,6,10
905,2017-01-06,103,0,7,3
906,2017-01-06,103,0,3,0
907,2017-01-06,104,10,0,10
908,2017-01-06,104,0,4,6
909,2017-01-06,104,0,4,2
910,2017-01-06,104,0,2,0
911,2017-01-06,106,14,0,14
912,2017-01-06,106,0,8,6
913,2017-01-06,106,0,3,3
914,2017-01-06,106,0,3,0
915,2017-01-06,107,13,0,14
916,2017-01-06,107,0,7,7
917,2017-01-06,109,19,0,27
918,2017-01-06,109,0,8,19
919,2017-01-06,109,0,3,16
920,2017-01-06,109,0,2,14
921,2017-01-06,109,0,3,11
922,2017-01-06,109,0,2,9
923,2017-01-06,110,17,0,17
924,2017-01-06,110,0,1,16
925,2017-01-06,110,0,8,8
926,2017-01-06,110,0,4,4
927,2017-01-06,110,0,4,0
928,2017-01-06,111,0,8,3
929,2017-01-06,111,0,2,1
930,2017-01-06,111,0,1,0
931,2017-01-06,112,18,0,33
932,2017-01-06,112,0,5,28
933,2017-01-06,112,0,1,27
934,2017-01-06,113,11,0,11
935,2017-01-06,113,0,5,6
936,2017-01-06,113,0,6,0
937,2017-01-06,115,0,1,5
938,2017-01-06,115,0,3,2
939,2017-01-06,115,0,2,0
940,2017-01-06,116,0,2,0
941,2017-01-06,117,0,6,0
942,2017-01-06,118,20,0,26
943,2017-01-06,118,0,8,18
944,2017-01-06,118,0,6,12
945,2017-01-06,118,0,3,9
946,2017-01-06,120,14,0,23
947,2017-01-06,120,0,6,17
948,2017-01-06,120,0,5,12
949,2017-01-06,121,18,0,19
950,2017-01-06,121,0,3,16
951,2017-01-06,121,0,8,8
952,2017-01-06,121,0,6,2
953,2017-01-06,121,0,2,0
954,2017-01-06,123,10,0,10
955,2017-01-06,123,0,8,2
956,2017-01-06,124,11,0,26
957,2017-01-06,124,0,2,24
958,2017-01-06,124,0,4,20
959,2017-01-06,124,0,2,18
960,2017-01-06,124,0,1,17
961,2017-01-06,124,0,8,9
962,2017-01-06,125,14,0,14
963,2017-01-06,125,0,3,11
964,2017-01-06,125,0,4,7
965,2017-01-06,125,0,7,0
966,2017-01-07,1,18,0,59
967,2017-01-07,1,0,1,58
968,2017-01-07,4,0,1,38
969,2017-01-07,9,13,0,58
970,2017-01-07,9,0,1,57
971,2017-01-07,11,10,0,54
972,2017-01-07,11,0,1,53
973,2017-01-07,13,14,0,78
974,2017-01-07,14,15,0,53
975,2017-01-07,14,0,1,52
976,2017-01-07,15,0,1,41
977,2017-01-07,16,12,0,55
978,2017-01-07,16,0,1,54
979,2017-01-07,18,0,2,38
980,2017-01-07,19,0,1,33
981,2017-01-07,20,0,1,79
982,2017-01-07,22,17,0,64
983,2017-01-07,23,14,0,39
984,2017-01-07,23,0,1,38
985,2017-01-07,24,0,1,37
986,2017-01-07,25,20,0,39
987,2017-01-07,25,0,1,38
988,2017-01-07,26,0,2,38
989,2017-01-07,27,20,0,63
990,2017-01-07,28,14,0,61
991,2017-01-07,31,19,0,25
992,2017-01-07,31,0,1,24
993,2017-01-07,32,12,0,36
994,2017-01-07,33,13,0,32
995,2017-01-07,33,0,1,31
996,2017-01-07,34,0,2,89
997,2017-01-07,35,13,0,54
998,2017-01-07,36,20,0,44
999,2017-01-07,38,18,0,47
1000,2017-01-07,38,0,2,45
1001,2017-01-07,41,0,2,59
1002,2017-01-07,42,0,2,32
1003,2017-01-07,43,16,0,38
1004,2017-01-07,45,0,2,52
1005,2017-01-07,46,15,0,67
1006,2017-01-07,47,11,0,40
1007,2017-01-07,48,13,0,85
1008,2017-01-07,49,14,0,61
1009,2017-01-07,50,19,0,81
1010,2017-01-07,52,10,0,55
1011,2017-01-07,52,0,2,53
1012,2017-01-07,54,0,2,30
1013,2017-01-07,55,12,0,38
1014,2017-01-07,56,10,0,52
1015,2017-01-07,56,0,2,50
1016,2017-01-07,57,20,0,93
1017,2017-01-07,57,0,2,91
1018,2017-01-07,61,0,1,26
1019,2017-01-07,62,17,0,37
1020,2017-01-07,63,0,1,77
1021,2017-01-07,65,10,0,58
1022,2017-01-07,65,0,1,57
1023,2017-01-07,66,11,0,44
1024,2017-01-07,67,20,0,63
1025,2017-01-07,67,0,1,62
1026,2017-01-07,69,19,0,25
1027,2017-01-07,70,14,0,40
1028,2017-01-07,71,16,0,24
1029,2017-01-07,72,0,2,24
1030,2017-01-07,73,0,1,57
1031,2017-01-07,74,10,0,69
1032,2017-01-07,74,0,1,68
1033,2017-01-07,76,0,3,32
1034,2017-01-07,76,0,2,30
1035,2017-01-07,77,0,1,61
1036,2017-01-07,78,0,3,34
1037,2017-01-07,79,0,3,23
1038,2017-01-07,80,17,0,44
1039,2017-01-07,80,0,2,42
1040,2017-01-07,81,0,1,47
1041,2017-01-07,82,13,0,21
1042,2017-01-07,82,0,2,19
1043,2017-01-07,82,0,2,17
1044,2017-01-07,84,0,2,53
1045,2017-01-07,84,0,3,50
1046,2017-01-07,85,0,1,59
1047,2017-01-07,86,10,0,51
1048,2017-01-07,88,0,2,56
1049,2017-01-07,89,0,1,58
1050,2017-01-07,91,0,1,3
1051,2017-01-07,92,0,2,25
1052,2017-01-07,93,16,0,16
1053,2017-01-07,93,0,1,15
1054,2017-01-07,94,0,1,42
1055,2017-01-07,94,0,2,40
1056,2017-01-07,95,0,1,24
1057,2017-01-07,95,0,3,21
1058,2017-01-07,96,12,0,14
1059,2017-01-07,96,0,3,11
1060,2017-01-07,97,0,3,10
1061,2017-01-07,97,0,1,9
1062,2017-01-07,98,0,1,24
1063,2017-01-07,98,0,3,21
1064,2017-01-07,100,11,0,58
1065,2017-01-07,102,12,0,12
1066,2017-01-07,102,0,3,9
1067,2017-01-07,102,0,3,6
1068,2017-01-07,102,0,6,0
1069,2017-01-07,103,15,0,15
1070,2017-01-07,103,0,4,11
1071,2017-01-07,103,0,1,10
1072,2017-01-07,103,0,2,8
1073,2017-01-07,106,16,0,16
1074,2017-01-07,106,0,1,15
1075,2017-01-07,106,0,3,12
1076,2017-01-07,106,0,2,10
1077,2017-01-07,107,19,0,26
1078,2017-01-07,107,0,4,22
1079,2017-01-07,107,0,6,16
1080,2017-01-07,108,19,0,19
1081,2017-01-07,108,0,3,16
1082,2017-01-07,109,17,0,26
1083,2017-01-07,109,0,5,21
1084,2017-01-07,109,0,5,16
1085,2017-01-07,109,0,1,15
1086,2017-01-07,109,0,5,10
1087,2017-01-07,111,20,0,20
1088,2017-01-07,111,0,7,13
1089,2017-01-07,111,0,2,11
1090,2017-01-07,111,0,3,8
1091,2017-01-07,111,0,5,3
1092,2017-01-07,112,0,8,19
1093,2017-01-07,113,10,0,10
1094,2017-01-07,113,0,7,3
1095,2017-01-07,113,0,3,0
1096,2017-01-07,114,17,0,17
1097,2017-01-07,114,0,4,13
1098,2017-01-07,114,0,4,9
1099,2017-01-07,114,0,2,7
1100,2017-01-07,114,0,4,3
1101,2017-01-07,115,10,0,10
1102,2017-01-07,115,0,7,3
1103,2017-01-07,115,0,1,2
1104,2017-01-07,115,0,1,1
1105,2017-01-07,117,14,0,14
1106,2017-01-07,117,0,7,7
1107,2017-01-07,117,0,2,5
1108,2017-01-07,117,0,5,0
1109,2017-01-07,118,0,4,5
1110,2017-01-07,118,0,5,0
1111,2017-01-07,119,12,0,12
1112,2017-01-07,119,0,4,8
1113,2017-01-07,119,0,5,3
1114,2017-01-07,119,0,3,0
1115,2017-01-07,120,15,0,27
1116,2017-01-07,120,0,5,22
1117,2017-01-07,121,15,0,15
1118,2017-01-07,121,0,2,13
1119,2017-01-07,121,0,1,12
1120,2017-01-07,121,0,6,6
1121,2017-01-07,121,0,5,1
1122,2017-01-07,121,0,1,0
1123,2017-01-07,123,0,2,0
1124,2017-01-07,124,0,5,4
1125,2017-01-07,124,0,4,0
1126,2017-01-08,2,12,0,76
1127,2017-01-08,2,0,2,74
1128,2017-01-08,4,15,0,53
1129,2017-01-08,4,0,1,52
1130,2017-01-08,5,18,0,46
1131,2017-01-08,5,0,1,45
1132,2017-01-08,7,14,0,45
1133,2017-01-08,7,0,2,43
1134,2017-01-08,11,12,0,65
1135,2017-01-08,11,0,1,64
1136,2017-01-08,13,17,0,95
1137,2017-01-08,15,0,2,39
1138,2017-01-08,16,0,1,53
1139,2017-01-08,17,15,0,49
1140,2017-01-08,19,18,0,51
1141,2017-01-08,20,10,0,89
1142,2017-01-08,21,10,0,52
1143,2017-01-08,22,14,0,78
1144,2017-01-08,22,0,2,76
1145,2017-01-08,23,12,0,50
1146,2017-01-08,23,0,1,49
1147,2017-01-08,24,0,1,36
1148,2017-01-08,25,20,0,58
1149,2017-01-08,26,0,1,37
1150,2017-01-08,28,0,1,60
1151,2017-01-08,29,17,0,62
1152,2017-01-08,29,0,1,61
1153,2017-01-08,31,13,0,37
1154,2017-01-08,31,0,2,35
1155,2017-01-08,33,19,0,50
1156,2017-01-08,33,0,1,49
1157,2017-01-08,34,19,0,108
1158,2017-01-08,35,11,0,65
1159,2017-01-08,35,0,1,64
1160,2017-01-08,36,20,0,64
1161,2017-01-08,37,19,0,74
1162,2017-01-08,37,0,1,73
1163,2017-01-08,39,17,0,45
1164,2017-01-08,40,20,0,57
1165,2017-01-08,40,0,1,56
1166,2017-01-08,41,17,0,76
1167,2017-01-08,43,11,0,49
1168,2017-01-08,43,0,1,48
1169,2017-01-08,47,17,0,57
1170,2017-01-08,47,0,1,56
1171,2017-01-08,48,10,0,95
1172,2017-01-08,50,10,0,91
1173,2017-01-08,50,0,1,90
1174,2017-01-08,51,13,0,68
1175,2017-01-08,54,0,2,28
1176,2017-01-08,55,0,1,37
1177,2017-01-08,56,13,0,63
1178,2017-01-08,56,0,1,62
1179,2017-01-08,57,0,1,90
1180,2017-01-08,60,0,2,64
1181,2017-01-08,62,0,2,35
1182,2017-01-08,63,18,0,95
1183,2017-01-08,64,0,2,18
1184,2017-01-08,65,0,1,56
1185,2017-01-08,69,0,2,23
1186,2017-01-08,70,13,0,53
1187,2017-01-08,70,0,1,52
1188,2017-01-08,72,14,0,38
1189,2017-01-08,72,0,1,37
1190,2017-01-08,73,17,0,74
1191,2017-01-08,74,0,2,66
1192,2017-01-08,77,11,0,72
1193,2017-01-08,77,0,2,70
1194,2017-01-08,77,0,1,69
1195,2017-01-08,78,17,0,51
1196,2017-01-08,78,0,1,50
1197,2017-01-08,80,17,0,59
1198,2017-01-08,80,0,1,58
1199,2017-01-08,80,0,2,56
1200,2017-01-08,81,14,0,61
1201,2017-01-08,82,10,0,27
1202,2017-01-08,82,0,1,26
1203,2017-01-08,82,0,3,23
1204,2017-01-08,83,14,0,91
1205,2017-01-08,83,0,2,89
1206,2017-01-08,83,0,2,87
1207,2017-01-08,84,0,1,49
1208,2017-01-08,85,0,3,56
1209,2017-01-08,85,0,1,55
1210,2017-01-08,86,13,0,64
1211,2017-01-08,86,0,3,61
1212,2017-01-08,89,12,0,70
1213,2017-01-08,89,0,3,67
1214,2017-01-08,92,11,0,36
1215,2017-01-08,92,0,3,33
1216,2017-01-08,93,10,0,25
1217,2017-01-08,94,15,0,55
1218,2017-01-08,94,0,3,52
1219,2017-01-08,94,0,3,49
1220,2017-01-08,95,18,0,39
1221,2017-01-08,95,0,3,36
1222,2017-01-08,96,0,3,8
1223,2017-01-08,97,12,0,21
1224,2017-01-08,98,20,0,41
1225,2017-01-08,98,0,1,40
1226,2017-01-08,99,18,0,41
1227,2017-01-08,99,0,1,40
1228,2017-01-08,100,13,0,71
1229,2017-01-08,100,0,2,69
1230,2017-01-08,100,0,2,67
1231,2017-01-08,103,0,7,1
1232,2017-01-08,103,0,1,0
1233,2017-01-08,105,14,0,14
1234,2017-01-08,105,0,5,9
1235,2017-01-08,106,11,0,21
1236,2017-01-08,106,0,3,18
1237,2017-01-08,106,0,7,11
1238,2017-01-08,106,0,2,9
1239,2017-01-08,106,0,5,4
1240,2017-01-08,107,0,5,11
1241,2017-01-08,107,0,1,10
1242,2017-01-08,107,0,7,3
1243,2017-01-08,107,0,3,0
1244,2017-01-08,108,17,0,33
1245,2017-01-08,108,0,8,25
1246,2017-01-08,108,0,2,23
1247,2017-01-08,108,0,5,18
1248,2017-01-08,109,0,1,9
1249,2017-01-08,109,0,2,7
1250,2017-01-08,109,0,5,2
1251,2017-01-08,109,0,2,0
1252,2017-01-08,111,12,0,15
1253,2017-01-08,111,0,5,10
1254,2017-01-08,111,0,8,2
1255,2017-01-08,111,0,2,0
1256,2017-01-08,112,10,0,29
1257,2017-01-08,112,0,1,28
1258,2017-01-08,112,0,2,26
1259,2017-01-08,112,0,2,24
1260,2017-01-08,112,0,7,17
1261,2017-01-08,112,0,3,14
1262,2017-01-08,113,12,0,12
1263,2017-01-08,113,0,4,8
1264,2017-01-08,113,0,3,5
1265,2017-01-08,113,0,5,0
1266,2017-01-08,114,11,0,14
1267,2017-01-08,114,0,1,13
1268,2017-01-08,114,0,8,5
1269,2017-01-08,114,0,5,0
1270,2017-01-08,115,19,0,20
1271,2017-01-08,115,0,4,16
1272,2017-01-08,115,0,2,14
1273,2017-01-08,115,0,1,13
1274,2017-01-08,115,0,7,6
1275,2017-01-08,115,0,6,0
1276,2017-01-08,116,14,0,14
1277,2017-01-08,116,0,3,11
1278,2017-01-08,118,20,0,20
1279,2017-01-08,118,0,3,17
1280,2017-01-08,118,0,2,15
1281,2017-01-08,118,0,3,12
1282,2017-01-08,118,0,8,4
1283,2017-01-08,118,0,4,0
1284,2017-01-08,119,13,0,13
1285,2017-01-08,119,0,8,5
1286,2017-01-08,119,0,5,0
1287,2017-01-08,120,18,0,40
1288,2017-01-08,120,0,8,32
1289,2017-01-08,120,0,1,31
1290,2017-01-08,120,0,3,28
1291,2017-01-08,122,14,0,14
1292,2017-01-08,122,0,7,7
1293,2017-01-08,122,0,6,1
1294,2017-01-08,122,0,1,0
1295,2017-01-09,1,0,2,56
1296,2017-01-09,2,11,0,85
1297,2017-01-09,3,0,2,30
1298,2017-01-09,4,0,2,50
1299,2017-01-09,8,12,0,68
1300,2017-01-09,9,12,0,69
1301,2017-01-09,9,0,1,68
1302,2017-01-09,11,11,0,75
1303,2017-01-09,13,12,0,107
1304,2017-01-09,13,0,1,106
1305,2017-01-09,14,18,0,70
1306,2017-01-09,15,0,2,37
1307,2017-01-09,16,0,2,51
1308,2017-01-09,17,12,0,61
1309,2017-01-09,18,18,0,56
1310,2017-01-09,18,0,1,55
1311,2017-01-09,19,17,0,68
1312,2017-01-09,20,13,0,102
1313,2017-01-09,22,0,1,75
1314,2017-01-09,23,0,1,48
1315,2017-01-09,25,20,0,78
1316,2017-01-09,25,0,2,76
1317,2017-01-09,26,0,1,36
1318,2017-01-09,27,13,0,76
1319,2017-01-09,27,0,2,74
1320,2017-01-09,28,11,0,71
1321,2017-01-09,29,0,1,60
1322,2017-01-09,30,10,0,36
1323,2017-01-09,30,0,1,35
1324,2017-01-09,32,18,0,54
1325,2017-01-09,33,13,0,62
1326,2017-01-09,33,0,1,61
1327,2017-01-09,35,19,0,83
1328,2017-01-09,35,0,1,82
1329,2017-01-09,37,16,0,89
1330,2017-01-09,37,0,2,87
1331,2017-01-09,38,15,0,60
1332,2017-01-09,40,14,0,70
1333,2017-01-09,41,16,0,92
1334,2017-01-09,41,0,1,91
1335,2017-01-09,42,0,1,31
1336,2017-01-09,43,10,0,58
1337,2017-01-09,43,0,2,56
1338,2017-01-09,44,11,0,65
1339,2017-01-09,45,12,0,64
1340,2017-01-09,45,0,1,63
1341,2017-01-09,46,0,1,66
1342,2017-01-09,53,0,2,15
1343,2017-01-09,54,10,0,38
1344,2017-01-09,57,17,0,107
1345,2017-01-09,57,0,1,106
1346,2017-01-09,59,0,1,71
1347,2017-01-09,60,10,0,74
1348,2017-01-09,60,0,2,72
1349,2017-01-09,61,17,0,43
1350,2017-01-09,62,0,1,34
1351,2017-01-09,63,12,0,107
1352,2017-01-09,63,0,2,105
1353,2017-01-09,64,11,0,29
1354,2017-01-09,64,0,2,27
1355,2017-01-09,65,16,0,72
1356,2017-01-09,66,14,0,58
1357,2017-01-09,66,0,2,56
1358,2017-01-09,67,11,0,73
1359,2017-01-09,67,0,1,72
1360,2017-01-09,68,0,2,51
1361,2017-01-09,71,0,1,23
1362,2017-01-09,73,0,2,72
1363,2017-01-09,74,20,0,86
1364,2017-01-09,75,0,1,58
1365,2017-01-09,76,18,0,48
1366,2017-01-09,76,0,3,45
1367,2017-01-09,77,19,0,88
1368,2017-01-09,77,0,1,87
1369,2017-01-09,78,0,3,47
1370,2017-01-09,79,14,0,37
1371,2017-01-09,79,0,2,35
1372,2017-01-09,80,0,1,55
1373,2017-01-09,81,0,1,60
1374,2017-01-09,81,0,3,57
1375,2017-01-09,82,17,0,40
1376,2017-01-09,82,0,3,37
1377,2017-01-09,82,0,1,36
1378,2017-01-09,85,15,0,70
1379,2017-01-09,85,0,2,68
1380,2017-01-09,85,0,3,65
1381,2017-01-09,86,0,1,60
1382,2017-01-09,86,0,1,59
1383,2017-01-09,87,0,2,1
1384,2017-01-09,87,0,1,0
1385,2017-01-09,89,0,3,64
1386,2017-01-09,90,10,0,60
1387,2017-01-09,90,0,2,58
1388,2017-01-09,90,0,2,56
1389,2017-01-09,91,17,0,20
1390,2017-01-09,91,0,2,18
1391,2017-01-09,92,0,1,32
1392,2017-01-09,92,0,2,30
1393,2017-01-09,93,0,2,23
1394,2017-01-09,93,0,3,20
1395,2017-01-09,94,0,1,48
1396,2017-01-09,95,13,0,49
1397,2017-01-09,95,0,2,47
1398,2017-01-09,95,0,1,46
1399,2017-01-09,97,0,3,18
1400,2017-01-09,97,0,1,17
1401,2017-01-09,98,0,1,39
1402,2017-01-09,99,17,0,57
1403,2017-01-09,100,12,0,79
1404,2017-01-09,102,14,0,14
1405,2017-01-09,102,0,1,13
1406,2017-01-09,104,13,0,13
1407,2017-01-09,104,0,1,12
1408,2017-01-09,104,0,4,8
1409,2017-01-09,104,0,2,6
1410,2017-01-09,104,0,6,0
1411,2017-01-09,105,0,1,8
1412,2017-01-09,105,0,7,1
1413,2017-01-09,105,0,1,0
1414,2017-01-09,106,18,0,22
1415,2017-01-09,106,0,3,19
1416,2017-01-09,106,0,4,15
1417,2017-01-09,108,20,0,38
1418,2017-01-09,108,0,8,30
1419,2017-01-09,108,0,3,27
1420,2017-01-09,108,0,2,25
1421,2017-01-09,109,14,0,14
1422,2017-01-09,109,0,6,8
1423,2017-01-09,109,0,4,4
1424,2017-01-09,110,11,0,11
1425,2017-01-09,110,0,1,10
1426,2017-01-09,110,0,1,9
1427,2017-01-09,111,11,0,11
1428,2017-01-09,111,0,5,6
1429,2017-01-09,111,0,4,2
1430,2017-01-09,111,0,2,0
1431,2017-01-09,112,0,1,13
1432,2017-01-09,112,0,6,7
1433,2017-01-09,112,0,7,0
1434,2017-01-09,113,10,0,10
1435,2017-01-09,113,0,2,8
1436,2017-01-09,113,0,3,5
1437,2017-01-09,113,0,4,1
1438,2017-01-09,113,0,1,0
1439,2017-01-09,114,18,0,18
1440,2017-01-09,114,0,7,11
1441,2017-01-09,114,0,2,9
1442,2017-01-09,114,0,8,1
1443,2017-01-09,116,0,5,6
1444,2017-01-09,116,0,2,4
1445,2017-01-09,116,0,4,0
1446,2017-01-09,117,13,0,13
1447,2017-01-09,117,0,1,12
1448,2017-01-09,117,0,7,5
1449,2017-01-09,117,0,5,0
1450,2017-01-09,118,18,0,18
1451,2017-01-09,118,0,4,14
1452,2017-01-09,118,0,6,8
1453,2017-01-09,120,11,0,39
1454,2017-01-09,120,0,4,35
1455,2017-01-09,120,0,4,31
1456,2017-01-09,120,0,2,29
1457,2017-01-09,120,0,7,22
1458,2017-01-09,120,0,5,17
1459,2017-01-09,123,16,0,16
1460,2017-01-09,123,0,6,10
1461,2017-01-09,123,0,7,3
1462,2017-01-09,123,0,1,2
1463,2017-01-09,123,0,1,1
1464,2017-01-10,1,0,2,54
1465,2017-01-10,2,14,0,99
1466,2017-01-10,4,0,2,48
1467,2017-01-10,6,13,0,57
1468,2017-01-10,6,0,1,56
1469,2017-01-10,8,14,0,82
1470,2017-01-10,11,12,0,87
1471,2017-01-10,12,20,0,58
1472,2017-01-10,13,16,0,122
1473,2017-01-10,13,0,1,121
1474,2017-01-10,14,11,0,81
1475,2017-01-10,14,0,1,80
1476,2017-01-10,15,15,0,52
1477,2017-01-10,15,0,1,51
1478,2017-01-10,16,0,1,50
1479,2017-01-10,17,0,2,59
1480,2017-01-10,18,18,0,73
1481,2017-01-10,18,0,2,71
1482,2017-01-10,19,15,0,83
1483,2017-01-10,20,0,1,101
1484,2017-01-10,22,20,0,95
1485,2017-01-10,22,0,1,94
1486,2017-01-10,23,11,0,59
1487,2017-01-10,23,0,1,58
1488,2017-01-10,25,0,2,74
1489,2017-01-10,26,16,0,52
1490,2017-01-10,27,18,0,92
1491,2017-01-10,28,0,2,69
1492,2017-01-10,31,0,1,34
1493,2017-01-10,32,15,0,69
1494,2017-01-10,34,20,0,128
1495,2017-01-10,35,14,0,96
1496,2017-01-10,35,0,1,95
1497,2017-01-10,36,19,0,83
1498,2017-01-10,37,0,1,86
1499,2017-01-10,39,10,0,55
1500,2017-01-10,41,0,2,89
1501,2017-01-10,42,17,0,48
1502,2017-01-10,43,10,0,66
1503,2017-01-10,44,0,2,63
1504,2017-01-10,48,0,2,93
1505,2017-01-10,49,12,0,73
1506,2017-01-10,50,0,1,89
1507,2017-01-10,52,19,0,72
1508,2017-01-10,52,0,2,70
1509,2017-01-10,53,11,0,26
1510,2017-01-10,54,15,0,53
1511,2017-01-10,54,0,2,51
1512,2017-01-10,55,14,0,51
1513,2017-01-10,56,19,0,81
1514,2017-01-10,56,0,1,80
1515,2017-01-10,57,20,0,126
1516,2017-01-10,57,0,1,125
1517,2017-01-10,58,0,1,37
1518,2017-01-10,62,0,2,32
1519,2017-01-10,63,0,2,103
1520,2017-01-10,64,12,0,39
1521,2017-01-10,65,14,0,86
1522,2017-01-10,65,0,2,84
1523,2017-01-10,66,0,2,54
1524,2017-01-10,68,0,1,50
1525,2017-01-10,69,11,0,34
1526,2017-01-10,69,0,1,33
1527,2017-01-10,71,17,0,40
1528,2017-01-10,71,0,1,39
1529,2017-01-10,72,0,2,35
1530,2017-01-10,75,13,0,71
1531,2017-01-10,76,0,1,44
1532,2017-01-10,76,0,1,43
1533,2017-01-10,77,0,3,84
1534,2017-01-10,78,0,2,45
1535,2017-01-10,78,0,2,43
1536,2017-01-10,79,20,0,55
1537,2017-01-10,79,0,1,54
1538,2017-01-10,80,13,0,68
1539,2017-01-10,80,0,3,65
1540,2017-01-10,80,0,3,62
1541,2017-01-10,82,13,0,49
1542,2017-01-10,82,0,2,47
1543,2017-01-10,82,0,2,45
1544,2017-01-10,83,0,1,86
1545,2017-01-10,84,12,0,61
1546,2017-01-10,84,0,3,58
1547,2017-01-10,85,0,3,62
1548,2017-01-10,85,0,1,61
1549,2017-01-10,86,16,0,75
1550,2017-01-10,88,11,0,67
1551,2017-01-10,89,0,2,62
1552,2017-01-10,89,0,3,59
1553,2017-01-10,90,0,1,55
1554,2017-01-10,91,15,0,33
1555,2017-01-10,92,17,0,47
1556,2017-01-10,92,0,1,46
1557,2017-01-10,92,0,1,45
1558,2017-01-10,93,0,3,17
1559,2017-01-10,93,0,1,16
1560,2017-01-10,94,13,0,61
1561,2017-01-10,94,0,1,60
1562,2017-01-10,94,0,2,58
1563,2017-01-10,95,15,0,61
1564,2017-01-10,95,0,3,58
1565,2017-01-10,95,0,1,57
1566,2017-01-10,96,13,0,21
1567,2017-01-10,96,0,3,18
1568,2017-01-10,97,14,0,31
1569,2017-01-10,97,0,3,28
1570,2017-01-10,98,17,0,56
1571,2017-01-10,98,0,1,55
1572,2017-01-10,99,11,0,68
1573,2017-01-10,99,0,2,66
1574,2017-01-10,100,14,0,93
1575,2017-01-10,102,12,0,25
1576,2017-01-10,102,0,1,24
1577,2017-01-10,102,0,8,16
1578,2017-01-10,103,14,0,14
1579,2017-01-10,103,0,6,8
1580,2017-01-10,103,0,4,4
1581,2017-01-10,103,0,4,0
1582,2017-01-10,106,0,8,7
1583,2017-01-10,106,0,4,3
1584,2017-01-10,106,0,1,2
1585,2017-01-10,106,0,2,0
1586,2017-01-10,107,17,0,17
1587,2017-01-10,107,0,3,14
1588,2017-01-10,108,13,0,38
1589,2017-01-10,108,0,7,31
1590,2017-01-10,109,0,4,0
1591,2017-01-10,110,0,4,5
1592,2017-01-10,110,0,1,4
1593,2017-01-10,110,0,4,0
1594,2017-01-10,114,0,1,0
1595,2017-01-10,115,10,0,10
1596,2017-01-10,115,0,2,8
1597,2017-01-10,115,0,4,4
1598,2017-01-10,115,0,3,1
1599,2017-01-10,118,0,5,3
1600,2017-01-10,120,0,7,10
1601,2017-01-10,120,0,6,4
1602,2017-01-10,120,0,4,0
1603,2017-01-10,121,11,0,11
