InventoryMovementKey,MovementDate,ProductN,UnitsIn,UnitsOut,UnitsBalance
819,2017-01-06,51,0,2,57
820,2017-01-06,52,16,0,56
821,2017-01-06,52,0,2,54
822,2017-01-06,53,20,0,51
823,2017-01-06,53,0,2,49
824,2017-01-06,55,0,2,49
825,2017-01-06,56,0,1,18
826,2017-01-06,57,0,2,23
827,2017-01-06,59,17,0,61
828,2017-01-06,60,16,0,75
829,2017-01-06,62,0,2,36
830,2017-01-06,63,0,2,30
831,2017-01-06,64,20,0,69
832,2017-01-06,65,20,0,58
833,2017-01-06,65,0,1,57
834,2017-01-06,66,0,2,30
835,2017-01-06,69,12,0,54
836,2017-01-06,70,0,2,10
837,2017-01-06,71,14,0,87
838,2017-01-06,71,0,2,85
839,2017-01-06,72,14,0,51
840,2017-01-06,72,0,1,50
841,2017-01-06,73,12,0,70
842,2017-01-06,73,0,2,68
843,2017-01-06,74,20,0,65
844,2017-01-06,75,0,1,27
845,2017-01-06,76,0,2,62
846,2017-01-06,77,11,0,53
847,2017-01-06,78,16,0,52
848,2017-01-06,78,0,3,49
849,2017-01-06,79,0,2,42
850,2017-01-06,79,0,2,40
851,2017-01-06,80,14,0,39
852,2017-01-06,80,0,2,37
853,2017-01-06,80,0,3,34
854,2017-01-06,81,11,0,43
855,2017-01-06,82,12,0,44
856,2017-01-06,83,20,0,69
857,2017-01-06,84,12,0,34
858,2017-01-06,86,13,0,74
859,2017-01-06,86,0,1,73
860,2017-01-06,87,0,1,34
861,2017-01-06,87,0,3,31
862,2017-01-06,88,18,0,30
863,2017-01-06,89,11,0,24
864,2017-01-06,89,0,1,23
865,2017-01-06,89,0,2,21
866,2017-01-06,90,0,2,2
867,2017-01-06,92,18,0,46
868,2017-01-06,92,0,1,45
869,2017-01-06,92,0,1,44
870,2017-01-06,93,15,0,26
871,2017-01-06,93,0,3,23
872,2017-01-06,94,0,3,17
873,2017-01-06,95,17,0,53
874,2017-01-06,95,0,1,52
875,2017-01-06,95,0,2,50
876,2017-01-06,96,11,0,49
877,2017-01-06,96,0,3,46
878,2017-01-06,97,0,1,51
879,2017-01-06,97,0,1,50
880,2017-01-06,98,0,1,19
881,2017-01-06,99,17,0,69
882,2017-01-06,100,0,3,24
883,2017-01-06,100,0,3,21
884,2017-01-06,101,0,3,5
885,2017-01-06,101,0,3,2
886,2017-01-06,101,0,2,0
887,2017-01-06,103,15,0,15
888,2017-01-06,103,0,4,11
889,2017-01-06,103,0,8,3
890,2017-01-06,103,0,3,0
891,2017-01-06,104,0,7,24
892,2017-01-06,104,0,1,23
893,2017-01-06,104,0,1,22
894,2017-01-06,105,12,0,37
895,2017-01-06,105,0,5,32
896,2017-01-06,105,0,1,31
897,2017-01-06,105,0,6,25
898,2017-01-06,105,0,7,18
899,2017-01-06,105,0,3,15
900,2017-01-06,106,16,0,23
901,2017-01-06,106,0,5,18
902,2017-01-06,106,0,8,10
903,2017-01-06,106,0,2,8
904,2017-01-06,106,0,7,1
905,2017-01-06,108,13,0,13
906,2017-01-06,108,0,5,8
907,2017-01-06,108,0,7,1
908,2017-01-06,108,0,1,0
909,2017-01-06,112,16,0,25
910,2017-01-06,112,0,7,18
911,2017-01-06,112,0,7,11
912,2017-01-06,113,0,3,4
913,2017-01-06,113,0,4,0
914,2017-01-06,114,11,0,11
915,2017-01-06,114,0,5,6
916,2017-01-06,114,0,2,4
917,2017-01-06,115,11,0,11
918,2017-01-06,115,0,4,7
919,2017-01-06,115,0,3,4
920,2017-01-06,115,0,4,0
921,2017-01-06,116,11,0,15
922,2017-01-06,116,0,6,9
923,2017-01-06,116,0,8,1
924,2017-01-06,116,0,1,0
925,2017-01-06,117,0,6,7
926,2017-01-06,117,0,3,4
927,2017-01-06,117,0,4,0
928,2017-01-06,118,16,0,16
929,2017-01-06,118,0,1,15
930,2017-01-06,118,0,7,8
931,2017-01-06,118,0,5,3
932,2017-01-06,119,18,0,21
933,2017-01-06,119,0,5,16
934,2017-01-06,119,0,7,9
935,2017-01-06,119,0,3,6
936,2017-01-06,119,0,2,4
937,2017-01-06,119,0,1,3
938,2017-01-06,121,0,1,1
939,2017-01-06,121,0,1,0
940,2017-01-06,125,19,0,19
941,2017-01-06,125,0,3,16
942,2017-01-06,125,0,6,10
943,2017-01-06,125,0,1,9
944,2017-01-07,3,19,0,91
945,2017-01-07,7,12,0,58
946,2017-01-07,7,0,2,56
947,2017-01-07,8,0,2,56
948,2017-01-07,9,0,2,20
949,2017-01-07,10,0,2,41
950,2017-01-07,11,20,0,66
951,2017-01-07,13,17,0,39
952,2017-01-07,14,19,0,36
953,2017-01-07,15,16,0,84
954,2017-01-07,17,19,0,42
955,2017-01-07,17,0,1,41
956,2017-01-07,19,13,0,91
957,2017-01-07,20,10,0,54
958,2017-01-07,20,0,2,52
959,2017-01-07,21,16,0,68
960,2017-01-07,21,0,1,67
961,2017-01-07,22,18,0,34
962,2017-01-07,22,0,1,33
963,2017-01-07,24,18,0,72
964,2017-01-07,24,0,1,71
965,2017-01-07,25,16,0,42
966,2017-01-07,25,0,2,40
967,2017-01-07,26,0,2,73
968,2017-01-07,27,19,0,45
969,2017-01-07,27,0,1,44
970,2017-01-07,28,0,1,36
971,2017-01-07,29,19,0,54
972,2017-01-07,30,19,0,39
973,2017-01-07,32,17,0,62
974,2017-01-07,32,0,2,60
975,2017-01-07,33,15,0,36
976,2017-01-07,33,0,2,34
977,2017-01-07,34,13,0,49
978,2017-01-07,34,0,2,47
979,2017-01-07,35,13,0,13
980,2017-01-07,36,12,0,76
981,2017-01-07,36,0,2,74
982,2017-01-07,37,13,0,41
983,2017-01-07,38,18,0,90
984,2017-01-07,38,0,2,88
985,2017-01-07,40,20,0,46
986,2017-01-07,40,0,2,44
987,2017-01-07,43,0,2,40
988,2017-01-07,44,18,0,61
989,2017-01-07,44,0,1,60
990,2017-01-07,45,14,0,77
991,2017-01-07,45,0,2,75
992,2017-01-07,46,11,0,39
993,2017-01-07,46,0,2,37
994,2017-01-07,47,15,0,56
995,2017-01-07,47,0,1,55
996,2017-01-07,48,11,0,36
997,2017-01-07,50,0,2,57
998,2017-01-07,52,17,0,71
999,2017-01-07,52,0,1,70
1000,2017-01-07,53,16,0,65
1001,2017-01-07,56,11,0,29
1002,2017-01-07,56,0,2,27
1003,2017-01-07,57,10,0,33
1004,2017-01-07,57,0,2,31
1005,2017-01-07,58,20,0,81
1006,2017-01-07,60,19,0,94
1007,2017-01-07,62,0,1,35
1008,2017-01-07,63,17,0,47
1009,2017-01-07,64,12,0,81
1010,2017-01-07,64,0,2,79
1011,2017-01-07,65,17,0,74
1012,2017-01-07,66,0,2,28
1013,2017-01-07,67,13,0,13
1014,2017-01-07,67,0,1,12
1015,2017-01-07,70,13,0,23
1016,2017-01-07,70,0,1,22
1017,2017-01-07,71,19,0,104
1018,2017-01-07,71,0,2,102
1019,2017-01-07,73,0,1,67
1020,2017-01-07,74,10,0,75
1021,2017-01-07,74,0,1,74
1022,2017-01-07,75,10,0,37
1023,2017-01-07,76,0,3,59
1024,2017-01-07,77,17,0,70
1025,2017-01-07,77,0,1,69
1026,2017-01-07,77,0,2,67
1027,2017-01-07,79,11,0,51
1028,2017-01-07,79,0,1,50
1029,2017-01-07,80,0,2,32
1030,2017-01-07,80,0,2,30
1031,2017-01-07,82,0,2,42
1032,2017-01-07,82,0,3,39
1033,2017-01-07,83,0,3,66
1034,2017-01-07,84,0,3,31
1035,2017-01-07,85,15,0,39
1036,2017-01-07,85,0,2,37
1037,2017-01-07,85,0,3,34
1038,2017-01-07,86,0,2,71
1039,2017-01-07,87,13,0,44
1040,2017-01-07,87,0,2,42
1041,2017-01-07,88,16,0,46
1042,2017-01-07,88,0,1,45
1043,2017-01-07,88,0,2,43
1044,2017-01-07,89,16,0,37
1045,2017-01-07,89,0,2,35
1046,2017-01-07,91,0,3,42
1047,2017-01-07,92,0,2,42
1048,2017-01-07,93,12,0,35
1049,2017-01-07,96,0,3,43
1050,2017-01-07,97,13,0,63
1051,2017-01-07,98,11,0,30
1052,2017-01-07,98,0,1,29
1053,2017-01-07,98,0,3,26
1054,2017-01-07,99,0,1,68
1055,2017-01-07,100,19,0,40
1056,2017-01-07,100,0,2,38
1057,2017-01-07,103,15,0,15
1058,2017-01-07,103,0,3,12
1059,2017-01-07,103,0,6,6
1060,2017-01-07,103,0,5,1
1061,2017-01-07,104,0,8,14
1062,2017-01-07,104,0,5,9
1063,2017-01-07,104,0,7,2
1064,2017-01-07,104,0,2,0
1065,2017-01-07,105,0,1,14
1066,2017-01-07,105,0,4,10
1067,2017-01-07,105,0,1,9
1068,2017-01-07,105,0,4,5
1069,2017-01-07,105,0,3,2
1070,2017-01-07,106,0,1,0
1071,2017-01-07,110,15,0,15
1072,2017-01-07,110,0,7,8
1073,2017-01-07,110,0,6,2
1074,2017-01-07,111,10,0,10
1075,2017-01-07,111,0,5,5
1076,2017-01-07,111,0,1,4
1077,2017-01-07,111,0,4,0
1078,2017-01-07,112,0,2,9
1079,2017-01-07,112,0,6,3
1080,2017-01-07,112,0,3,0
1081,2017-01-07,113,12,0,12
1082,2017-01-07,113,0,8,4
1083,2017-01-07,113,0,2,2
1084,2017-01-07,114,0,3,1
1085,2017-01-07,114,0,1,0
1086,2017-01-07,115,17,0,17
1087,2017-01-07,115,0,6,11
1088,2017-01-07,115,0,4,7
1089,2017-01-07,115,0,1,6
1090,2017-01-07,115,0,6,0
1091,2017-01-07,118,0,1,2
1092,2017-01-07,118,0,1,1
1093,2017-01-07,118,0,1,0
1094,2017-01-07,119,20,0,23
1095,2017-01-07,119,0,2,21
1096,2017-01-07,125,0,3,6
1097,2017-01-07,125,0,3,3
1098,2017-01-07,125,0,3,0
1099,2017-01-08,1,10,0,39
1100,2017-01-08,3,18,0,109
1101,2017-01-08,3,0,2,107
1102,2017-01-08,4,17,0,67
1103,2017-01-08,4,0,2,65
1104,2017-01-08,6,0,2,54
1105,2017-01-08,7,17,0,73
1106,2017-01-08,7,0,1,72
1107,2017-01-08,8,18,0,74
1108,2017-01-08,8,0,2,72
1109,2017-01-08,9,10,0,30
1110,2017-01-08,10,12,0,53
1111,2017-01-08,11,15,0,81
1112,2017-01-08,13,16,0,55
1113,2017-01-08,14,20,0,56
1114,2017-01-08,14,0,2,54
1115,2017-01-08,15,19,0,103
1116,2017-01-08,16,0,1,50
1117,2017-01-08,17,20,0,61
1118,2017-01-08,18,19,0,90
1119,2017-01-08,18,0,2,88
1120,2017-01-08,19,0,2,89
1121,2017-01-08,20,16,0,68
1122,2017-01-08,22,19,0,52
1123,2017-01-08,22,0,1,51
1124,2017-01-08,23,14,0,58
1125,2017-01-08,23,0,2,56
1126,2017-01-08,25,17,0,57
1127,2017-01-08,25,0,1,56
1128,2017-01-08,26,20,0,93
1129,2017-01-08,26,0,2,91
1130,2017-01-08,27,0,2,42
1131,2017-01-08,29,10,0,64
1132,2017-01-08,29,0,2,62
1133,2017-01-08,31,0,2,26
1134,2017-01-08,32,14,0,74
1135,2017-01-08,32,0,1,73
1136,2017-01-08,33,0,2,32
1137,2017-01-08,34,0,2,45
1138,2017-01-08,37,0,1,40
1139,2017-01-08,38,0,1,87
1140,2017-01-08,39,10,0,56
1141,2017-01-08,41,17,0,53
1142,2017-01-08,41,0,1,52
1143,2017-01-08,42,17,0,39
1144,2017-01-08,43,10,0,50
1145,2017-01-08,43,0,2,48
1146,2017-01-08,44,0,1,59
1147,2017-01-08,45,16,0,91
1148,2017-01-08,46,11,0,48
1149,2017-01-08,46,0,1,47
1150,2017-01-08,47,13,0,68
1151,2017-01-08,47,0,2,66
1152,2017-01-08,48,0,2,34
1153,2017-01-08,51,13,0,70
1154,2017-01-08,51,0,2,68
1155,2017-01-08,52,0,1,69
1156,2017-01-08,53,0,2,63
1157,2017-01-08,54,0,2,47
1158,2017-01-08,55,0,2,47
1159,2017-01-08,56,0,2,25
1160,2017-01-08,58,11,0,92
1161,2017-01-08,59,0,2,59
1162,2017-01-08,60,20,0,114
1163,2017-01-08,60,0,1,113
1164,2017-01-08,62,16,0,51
1165,2017-01-08,62,0,2,49
1166,2017-01-08,64,16,0,95
1167,2017-01-08,65,0,2,72
1168,2017-01-08,66,0,2,26
1169,2017-01-08,67,15,0,27
1170,2017-01-08,67,0,2,25
1171,2017-01-08,68,0,2,41
1172,2017-01-08,69,0,2,52
1173,2017-01-08,70,11,0,33
1174,2017-01-08,71,12,0,114
1175,2017-01-08,71,0,1,113
1176,2017-01-08,72,19,0,69
1177,2017-01-08,72,0,2,67
1178,2017-01-08,73,11,0,78
1179,2017-01-08,73,0,2,76
1180,2017-01-08,74,0,1,73
1181,2017-01-08,75,0,1,36
1182,2017-01-08,77,12,0,79
1183,2017-01-08,78,16,0,65
1184,2017-01-08,79,15,0,65
1185,2017-01-08,80,0,1,29
1186,2017-01-08,82,18,0,57
1187,2017-01-08,83,0,2,64
1188,2017-01-08,83,0,1,63
1189,2017-01-08,85,0,3,31
1190,2017-01-08,86,0,2,69
1191,2017-01-08,86,0,2,67
1192,2017-01-08,87,12,0,54
1193,2017-01-08,88,0,1,42
1194,2017-01-08,89,0,2,33
1195,2017-01-08,89,0,1,32
1196,2017-01-08,90,0,2,0
1197,2017-01-08,91,0,1,41
1198,2017-01-08,91,0,3,38
1199,2017-01-08,92,16,0,58
1200,2017-01-08,92,0,2,56
1201,2017-01-08,93,20,0,55
1202,2017-01-08,93,0,3,52
1203,2017-01-08,94,13,0,30
1204,2017-01-08,94,0,3,27
1205,2017-01-08,95,14,0,64
1206,2017-01-08,95,0,1,63
1207,2017-01-08,96,18,0,61
1208,2017-01-08,97,18,0,81
1209,2017-01-08,97,0,1,80
1210,2017-01-08,98,20,0,46
1211,2017-01-08,98,0,3,43
1212,2017-01-08,99,16,0,84
1213,2017-01-08,99,0,1,83
1214,2017-01-08,99,0,2,81
1215,2017-01-08,100,0,3,35
1216,2017-01-08,101,14,0,14
1217,2017-01-08,101,0,4,10
1218,2017-01-08,101,0,6,4
1219,2017-01-08,101,0,2,2
1220,2017-01-08,101,0,1,1
1221,2017-01-08,103,0,1,0
1222,2017-01-08,105,0,2,0
1223,2017-01-08,108,12,0,12
1224,2017-01-08,108,0,8,4
1225,2017-01-08,108,0,4,0
1226,2017-01-08,109,12,0,12
1227,2017-01-08,109,0,8,4
1228,2017-01-08,109,0,3,1
1229,2017-01-08,110,17,0,19
1230,2017-01-08,110,0,1,18
1231,2017-01-08,110,0,7,11
1232,2017-01-08,110,0,7,4
1233,2017-01-08,110,0,4,0
1234,2017-01-08,113,0,2,0
1235,2017-01-08,114,10,0,10
1236,2017-01-08,114,0,1,9
1237,2017-01-08,119,15,0,36
1238,2017-01-08,119,0,3,33
1239,2017-01-08,119,0,3,30
1240,2017-01-08,119,0,7,23
1241,2017-01-08,124,13,0,13
1242,2017-01-08,124,0,8,5
1243,2017-01-09,2,17,0,38
1244,2017-01-09,3,0,2,105
1245,2017-01-09,4,16,0,81
1246,2017-01-09,4,0,1,80
1247,2017-01-09,5,14,0,74
1248,2017-01-09,5,0,2,72
1249,2017-01-09,6,0,1,53
1250,2017-01-09,7,16,0,88
1251,2017-01-09,8,14,0,86
1252,2017-01-09,8,0,1,85
1253,2017-01-09,9,17,0,47
1254,2017-01-09,9,0,1,46
1255,2017-01-09,11,0,2,79
1256,2017-01-09,12,15,0,51
1257,2017-01-09,14,0,1,53
1258,2017-01-09,15,17,0,120
1259,2017-01-09,16,17,0,67
1260,2017-01-09,16,0,2,65
1261,2017-01-09,17,16,0,77
1262,2017-01-09,18,11,0,99
1263,2017-01-09,18,0,1,98
1264,2017-01-09,19,0,1,88
1265,2017-01-09,20,13,0,81
1266,2017-01-09,20,0,1,80
1267,2017-01-09,21,11,0,78
1268,2017-01-09,22,11,0,62
1269,2017-01-09,23,11,0,67
1270,2017-01-09,23,0,2,65
1271,2017-01-09,24,15,0,86
1272,2017-01-09,24,0,1,85
1273,2017-01-09,25,0,2,54
1274,2017-01-09,27,20,0,62
1275,2017-01-09,27,0,1,61
1276,2017-01-09,28,12,0,48
1277,2017-01-09,28,0,2,46
1278,2017-01-09,30,0,1,38
1279,2017-01-09,31,15,0,41
1280,2017-01-09,32,18,0,91
1281,2017-01-09,33,16,0,48
1282,2017-01-09,33,0,2,46
1283,2017-01-09,34,18,0,63
1284,2017-01-09,34,0,1,62
1285,2017-01-09,36,0,1,73
1286,2017-01-09,37,12,0,52
1287,2017-01-09,38,16,0,103
1288,2017-01-09,38,0,2,101
1289,2017-01-09,40,17,0,61
1290,2017-01-09,40,0,2,59
1291,2017-01-09,41,11,0,63
1292,2017-01-09,42,15,0,54
1293,2017-01-09,44,12,0,71
1294,2017-01-09,44,0,1,70
1295,2017-01-09,45,12,0,103
1296,2017-01-09,47,0,2,64
1297,2017-01-09,48,0,2,32
1298,2017-01-09,50,0,1,56
1299,2017-01-09,51,13,0,81
1300,2017-01-09,52,0,1,68
1301,2017-01-09,53,18,0,81
1302,2017-01-09,53,0,1,80
1303,2017-01-09,55,0,2,45
1304,2017-01-09,56,16,0,41
1305,2017-01-09,57,17,0,48
1306,2017-01-09,58,18,0,110
1307,2017-01-09,58,0,1,109
1308,2017-01-09,60,20,0,133
1309,2017-01-09,60,0,2,131
1310,2017-01-09,61,0,1,23
1311,2017-01-09,62,10,0,59
1312,2017-01-09,62,0,1,58
1313,2017-01-09,64,0,2,93
1314,2017-01-09,65,15,0,87
1315,2017-01-09,66,0,2,24
1316,2017-01-09,67,0,1,24
1317,2017-01-09,68,0,2,39
1318,2017-01-09,69,0,2,50
1319,2017-01-09,70,13,0,46
1320,2017-01-09,71,20,0,133
1321,2017-01-09,71,0,1,132
1322,2017-01-09,72,19,0,86
1323,2017-01-09,72,0,2,84
1324,2017-01-09,74,17,0,90
1325,2017-01-09,74,0,2,88
1326,2017-01-09,75,18,0,54
1327,2017-01-09,75,0,1,53
1328,2017-01-09,76,17,0,76
1329,2017-01-09,76,0,3,73
1330,2017-01-09,77,0,1,78
1331,2017-01-09,77,0,3,75
1332,2017-01-09,79,16,0,81
1333,2017-01-09,80,15,0,44
1334,2017-01-09,80,0,3,41
1335,2017-01-09,81,14,0,57
1336,2017-01-09,81,0,1,56
1337,2017-01-09,82,0,1,56
1338,2017-01-09,83,14,0,77
1339,2017-01-09,83,0,2,75
1340,2017-01-09,83,0,1,74
1341,2017-01-09,85,17,0,48
1342,2017-01-09,85,0,2,46
1343,2017-01-09,86,0,2,65
1344,2017-01-09,87,18,0,72
1345,2017-01-09,87,0,1,71
1346,2017-01-09,87,0,3,68
1347,2017-01-09,88,0,3,39
1348,2017-01-09,89,0,1,31
1349,2017-01-09,89,0,1,30
1350,2017-01-09,90,15,0,15
1351,2017-01-09,91,0,2,36
1352,2017-01-09,91,0,3,33
1353,2017-01-09,92,12,0,68
1354,2017-01-09,92,0,1,67
1355,2017-01-09,93,10,0,62
1356,2017-01-09,94,0,1,26
1357,2017-01-09,95,0,2,61
1358,2017-01-09,95,0,1,60
1359,2017-01-09,96,10,0,71
1360,2017-01-09,96,0,1,70
1361,2017-01-09,96,0,3,67
1362,2017-01-09,97,15,0,95
1363,2017-01-09,97,0,1,94
1364,2017-01-09,99,0,1,80
1365,2017-01-09,100,16,0,51
1366,2017-01-09,100,0,1,50
1367,2017-01-09,101,10,0,11
1368,2017-01-09,101,0,6,5
1369,2017-01-09,101,0,1,4
1370,2017-01-09,101,0,2,2
1371,2017-01-09,104,15,0,15
1372,2017-01-09,104,0,1,14
1373,2017-01-09,104,0,4,10
1374,2017-01-09,104,0,5,5
1375,2017-01-09,106,20,0,20
1376,2017-01-09,106,0,5,15
1377,2017-01-09,106,0,3,12
1378,2017-01-09,106,0,6,6
1379,2017-01-09,106,0,5,1
1380,2017-01-09,108,20,0,20
1381,2017-01-09,108,0,4,16
1382,2017-01-09,108,0,8,8
1383,2017-01-09,108,0,8,0
1384,2017-01-09,109,12,0,13
1385,2017-01-09,109,0,6,7
1386,2017-01-09,109,0,2,5
1387,2017-01-09,109,0,2,3
1388,2017-01-09,109,0,3,0
1389,2017-01-09,111,16,0,16
1390,2017-01-09,111,0,1,15
1391,2017-01-09,111,0,3,12
1392,2017-01-09,111,0,6,6
1393,2017-01-09,111,0,1,5
1394,2017-01-09,111,0,4,1
1395,2017-01-09,113,17,0,17
1396,2017-01-09,113,0,8,9
1397,2017-01-09,113,0,1,8
1398,2017-01-09,114,0,3,6
1399,2017-01-09,114,0,1,5
1400,2017-01-09,114,0,5,0
1401,2017-01-09,115,15,0,15
1402,2017-01-09,115,0,7,8
1403,2017-01-09,115,0,2,6
1404,2017-01-09,115,0,3,3
1405,2017-01-09,115,0,3,0
1406,2017-01-09,116,18,0,18
1407,2017-01-09,116,0,7,11
1408,2017-01-09,116,0,7,4
1409,2017-01-09,116,0,4,0
1410,2017-01-09,117,17,0,17
1411,2017-01-09,117,0,7,10
1412,2017-01-09,117,0,6,4
1413,2017-01-09,117,0,4,0
1414,2017-01-09,118,10,0,10
1415,2017-01-09,118,0,4,6
1416,2017-01-09,118,0,6,0
1417,2017-01-09,119,12,0,35
1418,2017-01-09,119,0,4,31
1419,2017-01-09,119,0,6,25
1420,2017-01-09,119,0,2,23
1421,2017-01-09,119,0,3,20
1422,2017-01-09,119,0,1,19
1423,2017-01-09,122,14,0,14
1424,2017-01-09,122,0,3,11
1425,2017-01-09,122,0,7,4
1426,2017-01-09,124,11,0,16
1427,2017-01-09,124,0,3,13
1428,2017-01-09,124,0,4,9
1429,2017-01-09,124,0,3,6
1430,2017-01-09,124,0,4,2
1431,2017-01-09,125,12,0,12
1432,2017-01-09,125,0,3,9
1433,2017-01-09,125,0,3,6
1434,2017-01-09,125,0,1,5
1435,2017-01-10,1,0,2,37
1436,2017-01-10,2,0,1,37
1437,2017-01-10,3,0,1,104
1438,2017-01-10,4,18,0,98
1439,2017-01-10,4,0,2,96
1440,2017-01-10,5,0,2,70
1441,2017-01-10,7,12,0,100
1442,2017-01-10,7,0,1,99
1443,2017-01-10,8,19,0,104
1444,2017-01-10,8,0,1,103
1445,2017-01-10,9,0,2,44
1446,2017-01-10,10,18,0,71
1447,2017-01-10,10,0,2,69
1448,2017-01-10,11,17,0,96
1449,2017-01-10,12,14,0,65
1450,2017-01-10,12,0,2,63
1451,2017-01-10,13,13,0,68
1452,2017-01-10,13,0,2,66
1453,2017-01-10,15,18,0,138
1454,2017-01-10,15,0,2,136
1455,2017-01-10,16,13,0,78
1456,2017-01-10,18,16,0,114
1457,2017-01-10,18,0,1,113
1458,2017-01-10,19,0,1,87
1459,2017-01-10,20,17,0,97
1460,2017-01-10,20,0,2,95
1461,2017-01-10,23,0,1,64
1462,2017-01-10,24,17,0,102
1463,2017-01-10,24,0,2,100
1464,2017-01-10,25,10,0,64
1465,2017-01-10,25,0,2,62
1466,2017-01-10,26,11,0,102
1467,2017-01-10,27,14,0,75
1468,2017-01-10,28,0,2,44
1469,2017-01-10,29,12,0,74
1470,2017-01-10,30,12,0,50
1471,2017-01-10,31,11,0,52
1472,2017-01-10,32,0,2,89
1473,2017-01-10,33,0,2,44
1474,2017-01-10,37,0,2,50
1475,2017-01-10,38,10,0,111
1476,2017-01-10,38,0,1,110
1477,2017-01-10,40,15,0,74
1478,2017-01-10,41,17,0,80
1479,2017-01-10,43,12,0,60
1480,2017-01-10,44,12,0,82
1481,2017-01-10,45,0,1,102
1482,2017-01-10,46,17,0,64
1483,2017-01-10,47,0,2,62
1484,2017-01-10,48,15,0,47
1485,2017-01-10,48,0,2,45
1486,2017-01-10,49,11,0,64
1487,2017-01-10,50,20,0,76
1488,2017-01-10,50,0,1,75
1489,2017-01-10,51,18,0,99
1490,2017-01-10,53,0,1,79
1491,2017-01-10,54,10,0,57
1492,2017-01-10,56,12,0,53
1493,2017-01-10,57,0,2,46
1494,2017-01-10,58,10,0,119
1495,2017-01-10,58,0,2,117
1496,2017-01-10,59,0,1,58
1497,2017-01-10,60,0,2,129
1498,2017-01-10,61,14,0,37
1499,2017-01-10,62,13,0,71
1500,2017-01-10,63,0,1,46
1501,2017-01-10,65,0,2,85
1502,2017-01-10,66,10,0,34
1503,2017-01-10,66,0,1,33
1504,2017-01-10,67,0,1,23
1505,2017-01-10,69,0,1,49
1506,2017-01-10,70,19,0,65
1507,2017-01-10,70,0,2,63
1508,2017-01-10,71,0,1,131
1509,2017-01-10,72,12,0,96
1510,2017-01-10,72,0,2,94
1511,2017-01-10,74,16,0,104
1512,2017-01-10,75,20,0,73
1513,2017-01-10,76,19,0,92
1514,2017-01-10,77,13,0,88
1515,2017-01-10,78,0,3,62
1516,2017-01-10,78,0,3,59
1517,2017-01-10,80,14,0,55
1518,2017-01-10,80,0,1,54
1519,2017-01-10,81,16,0,72
1520,2017-01-10,81,0,1,71
1521,2017-01-10,83,0,3,71
1522,2017-01-10,85,0,2,44
1523,2017-01-10,85,0,1,43
1524,2017-01-10,86,0,1,64
1525,2017-01-10,86,0,3,61
1526,2017-01-10,87,0,3,65
1527,2017-01-10,89,0,2,28
1528,2017-01-10,90,13,0,28
1529,2017-01-10,90,0,1,27
1530,2017-01-10,91,0,2,31
1531,2017-01-10,93,20,0,82
1532,2017-01-10,93,0,2,80
1533,2017-01-10,93,0,1,79
1534,2017-01-10,94,0,1,25
1535,2017-01-10,95,10,0,70
1536,2017-01-10,95,0,3,67
1537,2017-01-10,96,18,0,85
1538,2017-01-10,96,0,2,83
1539,2017-01-10,97,14,0,108
1540,2017-01-10,99,11,0,91
1541,2017-01-10,100,0,3,47
1542,2017-01-10,100,0,3,44
1543,2017-01-10,101,10,0,12
1544,2017-01-10,101,0,2,10
1545,2017-01-10,101,0,7,3
1546,2017-01-10,101,0,3,0
1547,2017-01-10,104,16,0,21
1548,2017-01-10,104,0,7,14
1549,2017-01-10,104,0,4,10
1550,2017-01-10,104,0,5,5
1551,2017-01-10,104,0,1,4
1552,2017-01-10,106,10,0,11
1553,2017-01-10,106,0,7,4
1554,2017-01-10,106,0,4,0
1555,2017-01-10,107,13,0,13
1556,2017-01-10,107,0,1,12
1557,2017-01-10,107,0,6,6
1558,2017-01-10,107,0,4,2
1559,2017-01-10,108,10,0,10
1560,2017-01-10,108,0,4,6
1561,2017-01-10,108,0,6,0
1562,2017-01-10,110,19,0,19
1563,2017-01-10,110,0,5,14
1564,2017-01-10,110,0,8,6
1565,2017-01-10,110,0,4,2
1566,2017-01-10,110,0,2,0
1567,2017-01-10,111,0,1,0
1568,2017-01-10,112,12,0,12
1569,2017-01-10,112,0,8,4
1570,2017-01-10,112,0,3,1
1571,2017-01-10,112,0,1,0
1572,2017-01-10,113,10,0,18
1573,2017-01-10,113,0,8,10
1574,2017-01-10,117,17,0,17
1575,2017-01-10,117,0,6,11
1576,2017-01-10,117,0,8,3
1577,2017-01-10,117,0,3,0
1578,2017-01-10,119,11,0,30
1579,2017-01-10,119,0,4,26
1580,2017-01-10,119,0,5,21
1581,2017-01-10,120,12,0,12
1582,2017-01-10,120,0,2,10
1583,2017-01-10,120,0,3,7
1584,2017-01-10,120,0,2,5
1585,2017-01-10,122,13,0,17
1586,2017-01-10,122,0,6,11
1587,2017-01-10,122,0,8,3
1588,2017-01-10,123,12,0,12
1589,2017-01-10,123,0,8,4
1590,2017-01-10,123,0,4,0
1591,2017-01-10,124,13,0,15
1592,2017-01-10,124,0,5,10
1593,2017-01-10,124,0,1,9
1594,2017-01-10,124,0,1,8
1595,2017-01-10,124,0,3,5
1596,2017-01-10,125,0,4,1
1597,2017-01-11,1,10,0,47
1598,2017-01-11,1,0,2,45
1599,2017-01-11,2,15,0,52
1600,2017-01-11,2,0,1,51
1601,2017-01-11,3,17,0,121
1602,2017-01-11,6,12,0,65
1603,2017-01-11,6,0,2,63
