InventoryMovementKey,MovementDate,ProductN,UnitsIn,UnitsOut,UnitsBalance
819,2017-01-06,31,13,0,43
820,2017-01-06,31,0,2,41
821,2017-01-06,32,0,1,24
822,2017-01-06,33,0,1,44
823,2017-01-06,36,19,0,64
824,2017-01-06,37,14,0,28
825,2017-01-06,37,0,1,27
826,2017-01-06,39,16,0,57
827,2017-01-06,39,0,2,55
828,2017-01-06,40,18,0,74
829,2017-01-06,41,0,2,7
830,2017-01-06,42,11,0,46
831,2017-01-06,43,13,0,66
832,2017-01-06,44,0,2,23
833,2017-01-06,45,13,0,72
834,2017-01-06,45,0,2,70
835,2017-01-06,46,20,0,77
836,2017-01-06,46,0,1,76
837,2017-01-06,47,20,0,49
838,2017-01-06,47,0,2,47
839,2017-01-06,48,0,1,40
840,2017-01-06,49,12,0,55
841,2017-01-06,49,0,1,54
842,2017-01-06,50,15,0,62
843,2017-01-06,52,16,0,41
844,2017-01-06,52,0,2,39
845,2017-01-06,54,19,0,61
846,2017-01-06,55,19,0,25
847,2017-01-06,56,20,0,77
848,2017-01-06,57,0,1,25
849,2017-01-06,58,15,0,29
850,2017-01-06,58,0,1,28
851,2017-01-06,59,18,0,39
852,2017-01-06,59,0,2,37
853,2017-01-06,60,18,0,63
854,2017-01-06,60,0,2,61
855,2017-01-06,61,19,0,33
856,2017-01-06,63,0,2,30
857,2017-01-06,64,13,0,37
858,2017-01-06,64,0,2,35
859,2017-01-06,65,15,0,60
860,2017-01-06,65,0,1,59
861,2017-01-06,69,0,2,39
862,2017-01-06,70,13,0,50
863,2017-01-06,71,11,0,53
864,2017-01-06,72,17,0,43
865,2017-01-06,72,0,1,42
866,2017-01-06,73,0,1,30
867,2017-01-06,75,0,1,42
868,2017-01-06,76,16,0,52
869,2017-01-06,76,0,2,50
870,2017-01-06,78,20,0,36
871,2017-01-06,79,12,0,12
872,2017-01-06,79,0,1,11
873,2017-01-06,80,0,3,33
874,2017-01-06,80,0,3,30
875,2017-01-06,81,11,0,37
876,2017-01-06,82,0,1,17
877,2017-01-06,82,0,3,14
878,2017-01-06,83,17,0,23
879,2017-01-06,83,0,1,22
880,2017-01-06,85,14,0,57
881,2017-01-06,87,0,2,3
882,2017-01-06,88,20,0,47
883,2017-01-06,88,0,3,44
884,2017-01-06,92,20,0,72
885,2017-01-06,92,0,3,69
886,2017-01-06,94,15,0,32
887,2017-01-06,94,0,3,29
888,2017-01-06,94,0,1,28
889,2017-01-06,95,15,0,19
890,2017-01-06,96,17,0,33
891,2017-01-06,96,0,1,32
892,2017-01-06,96,0,1,31
893,2017-01-06,97,0,3,33
894,2017-01-06,98,0,2,16
895,2017-01-06,98,0,3,13
896,2017-01-06,99,10,0,38
897,2017-01-06,99,0,3,35
898,2017-01-06,100,12,0,26
899,2017-01-06,101,0,2,3
900,2017-01-06,101,0,3,0
901,2017-01-06,102,11,0,11
902,2017-01-06,102,0,4,7
903,2017-01-06,102,0,4,3
904,2017-01-06,102,0,1,2
905,2017-01-06,102,0,2,0
906,2017-01-06,104,12,0,37
907,2017-01-06,104,0,4,33
908,2017-01-06,104,0,1,32
909,2017-01-06,104,0,5,27
910,2017-01-06,105,15,0,22
911,2017-01-06,105,0,7,15
912,2017-01-06,105,0,3,12
913,2017-01-06,105,0,7,5
914,2017-01-06,105,0,3,2
915,2017-01-06,106,18,0,18
916,2017-01-06,106,0,8,10
917,2017-01-06,106,0,4,6
918,2017-01-06,106,0,6,0
919,2017-01-06,108,15,0,27
920,2017-01-06,108,0,2,25
921,2017-01-06,108,0,8,17
922,2017-01-06,110,15,0,15
923,2017-01-06,110,0,6,9
924,2017-01-06,110,0,4,5
925,2017-01-06,110,0,1,4
926,2017-01-06,110,0,4,0
927,2017-01-06,111,16,0,27
928,2017-01-06,111,0,5,22
929,2017-01-06,112,11,0,11
930,2017-01-06,112,0,8,3
931,2017-01-06,112,0,3,0
932,2017-01-06,114,0,8,0
933,2017-01-06,116,10,0,24
934,2017-01-06,116,0,5,19
935,2017-01-06,116,0,6,13
936,2017-01-06,116,0,1,12
937,2017-01-06,116,0,4,8
938,2017-01-06,117,19,0,19
939,2017-01-06,117,0,5,14
940,2017-01-06,117,0,1,13
941,2017-01-06,117,0,1,12
942,2017-01-06,118,11,0,11
943,2017-01-06,118,0,1,10
944,2017-01-06,118,0,2,8
945,2017-01-06,118,0,3,5
946,2017-01-06,120,17,0,17
947,2017-01-06,120,0,1,16
948,2017-01-06,120,0,1,15
949,2017-01-06,120,0,1,14
950,2017-01-06,120,0,2,12
951,2017-01-06,120,0,8,4
952,2017-01-06,121,12,0,16
953,2017-01-06,121,0,6,10
954,2017-01-06,121,0,7,3
955,2017-01-06,121,0,1,2
956,2017-01-06,121,0,2,0
957,2017-01-06,122,19,0,22
958,2017-01-06,122,0,3,19
959,2017-01-06,122,0,4,15
960,2017-01-06,122,0,4,11
961,2017-01-06,123,0,6,3
962,2017-01-06,123,0,3,0
963,2017-01-06,124,0,5,14
964,2017-01-06,124,0,8,6
965,2017-01-06,124,0,2,4
966,2017-01-06,124,0,4,0
967,2017-01-06,125,0,5,0
968,2017-01-07,1,20,0,51
969,2017-01-07,1,0,2,49
970,2017-01-07,4,16,0,59
971,2017-01-07,5,0,1,49
972,2017-01-07,6,0,1,59
973,2017-01-07,7,12,0,65
974,2017-01-07,8,0,2,50
975,2017-01-07,9,10,0,73
976,2017-01-07,9,0,1,72
977,2017-01-07,10,18,0,109
978,2017-01-07,10,0,2,107
979,2017-01-07,11,15,0,48
980,2017-01-07,11,0,1,47
981,2017-01-07,12,0,1,8
982,2017-01-07,13,14,0,24
983,2017-01-07,14,17,0,41
984,2017-01-07,16,12,0,39
985,2017-01-07,16,0,2,37
986,2017-01-07,17,0,2,52
987,2017-01-07,19,12,0,57
988,2017-01-07,20,0,1,33
989,2017-01-07,21,0,2,34
990,2017-01-07,24,18,0,51
991,2017-01-07,24,0,2,49
992,2017-01-07,25,15,0,41
993,2017-01-07,27,14,0,53
994,2017-01-07,28,19,0,46
995,2017-01-07,29,14,0,30
996,2017-01-07,29,0,1,29
997,2017-01-07,30,11,0,41
998,2017-01-07,30,0,1,40
999,2017-01-07,31,20,0,61
1000,2017-01-07,34,0,2,13
1001,2017-01-07,36,16,0,80
1002,2017-01-07,37,0,1,26
1003,2017-01-07,38,12,0,40
1004,2017-01-07,39,11,0,66
1005,2017-01-07,41,16,0,23
1006,2017-01-07,41,0,2,21
1007,2017-01-07,42,15,0,61
1008,2017-01-07,42,0,2,59
1009,2017-01-07,43,0,2,64
1010,2017-01-07,44,11,0,34
1011,2017-01-07,44,0,2,32
1012,2017-01-07,45,0,2,68
1013,2017-01-07,47,11,0,58
1014,2017-01-07,51,17,0,73
1015,2017-01-07,51,0,1,72
1016,2017-01-07,53,0,1,32
1017,2017-01-07,54,20,0,81
1018,2017-01-07,54,0,1,80
1019,2017-01-07,55,12,0,37
1020,2017-01-07,55,0,1,36
1021,2017-01-07,57,14,0,39
1022,2017-01-07,57,0,2,37
1023,2017-01-07,59,20,0,57
1024,2017-01-07,60,0,2,59
1025,2017-01-07,61,17,0,50
1026,2017-01-07,62,0,1,7
1027,2017-01-07,63,18,0,48
1028,2017-01-07,63,0,2,46
1029,2017-01-07,64,20,0,55
1030,2017-01-07,64,0,2,53
1031,2017-01-07,66,19,0,52
1032,2017-01-07,67,0,1,11
1033,2017-01-07,68,0,2,52
1034,2017-01-07,69,0,2,37
1035,2017-01-07,71,14,0,67
1036,2017-01-07,72,19,0,61
1037,2017-01-07,73,12,0,42
1038,2017-01-07,73,0,1,41
1039,2017-01-07,74,11,0,11
1040,2017-01-07,74,0,2,9
1041,2017-01-07,77,0,3,44
1042,2017-01-07,77,0,3,41
1043,2017-01-07,78,12,0,48
1044,2017-01-07,78,0,3,45
1045,2017-01-07,78,0,2,43
1046,2017-01-07,79,0,1,10
1047,2017-01-07,80,20,0,50
1048,2017-01-07,80,0,2,48
1049,2017-01-07,81,0,3,34
1050,2017-01-07,83,18,0,40
1051,2017-01-07,83,0,1,39
1052,2017-01-07,84,18,0,36
1053,2017-01-07,84,0,2,34
1054,2017-01-07,84,0,2,32
1055,2017-01-07,85,0,1,56
1056,2017-01-07,85,0,1,55
1057,2017-01-07,87,18,0,21
1058,2017-01-07,87,0,3,18
1059,2017-01-07,87,0,3,15
1060,2017-01-07,88,0,1,43
1061,2017-01-07,91,0,3,38
1062,2017-01-07,91,0,2,36
1063,2017-01-07,92,20,0,89
1064,2017-01-07,92,0,3,86
1065,2017-01-07,92,0,3,83
1066,2017-01-07,93,11,0,39
1067,2017-01-07,94,0,1,27
1068,2017-01-07,95,0,3,16
1069,2017-01-07,96,0,3,28
1070,2017-01-07,97,14,0,47
1071,2017-01-07,97,0,1,46
1072,2017-01-07,98,11,0,24
1073,2017-01-07,98,0,1,23
1074,2017-01-07,99,13,0,48
1075,2017-01-07,99,0,1,47
1076,2017-01-07,99,0,3,44
1077,2017-01-07,100,18,0,44
1078,2017-01-07,103,13,0,13
1079,2017-01-07,103,0,6,7
1080,2017-01-07,103,0,3,4
1081,2017-01-07,103,0,4,0
1082,2017-01-07,104,10,0,37
1083,2017-01-07,104,0,5,32
1084,2017-01-07,104,0,1,31
1085,2017-01-07,104,0,8,23
1086,2017-01-07,104,0,1,22
1087,2017-01-07,104,0,2,20
1088,2017-01-07,105,13,0,15
1089,2017-01-07,105,0,8,7
1090,2017-01-07,108,0,6,11
1091,2017-01-07,108,0,5,6
1092,2017-01-07,108,0,3,3
1093,2017-01-07,108,0,3,0
1094,2017-01-07,109,15,0,15
1095,2017-01-07,109,0,3,12
1096,2017-01-07,109,0,5,7
1097,2017-01-07,109,0,5,2
1098,2017-01-07,109,0,2,0
1099,2017-01-07,110,20,0,20
1100,2017-01-07,110,0,8,12
1101,2017-01-07,110,0,1,11
1102,2017-01-07,110,0,4,7
1103,2017-01-07,110,0,4,3
1104,2017-01-07,111,0,4,18
1105,2017-01-07,113,15,0,15
1106,2017-01-07,113,0,2,13
1107,2017-01-07,113,0,8,5
1108,2017-01-07,113,0,1,4
1109,2017-01-07,113,0,4,0
1110,2017-01-07,114,15,0,15
1111,2017-01-07,114,0,7,8
1112,2017-01-07,115,10,0,10
1113,2017-01-07,115,0,8,2
1114,2017-01-07,116,10,0,18
1115,2017-01-07,116,0,5,13
1116,2017-01-07,116,0,6,7
1117,2017-01-07,116,0,7,0
1118,2017-01-07,117,18,0,30
1119,2017-01-07,117,0,2,28
1120,2017-01-07,117,0,1,27
1121,2017-01-07,118,0,4,1
1122,2017-01-07,118,0,1,0
1123,2017-01-07,119,12,0,12
1124,2017-01-07,119,0,8,4
1125,2017-01-07,120,17,0,21
1126,2017-01-07,120,0,1,20
1127,2017-01-07,120,0,8,12
1128,2017-01-07,120,0,6,6
1129,2017-01-07,120,0,6,0
1130,2017-01-07,122,10,0,21
1131,2017-01-07,122,0,7,14
1132,2017-01-07,122,0,7,7
1133,2017-01-07,122,0,6,1
1134,2017-01-07,122,0,1,0
1135,2017-01-07,123,16,0,16
1136,2017-01-07,123,0,5,11
1137,2017-01-07,123,0,8,3
1138,2017-01-07,123,0,3,0
1139,2017-01-07,124,20,0,20
1140,2017-01-07,124,0,4,16
1141,2017-01-08,1,18,0,67
1142,2017-01-08,1,0,2,65
1143,2017-01-08,2,14,0,92
1144,2017-01-08,2,0,2,90
1145,2017-01-08,4,13,0,72
1146,2017-01-08,4,0,2,70
1147,2017-01-08,7,10,0,75
1148,2017-01-08,8,18,0,68
1149,2017-01-08,9,0,1,71
1150,2017-01-08,10,10,0,117
1151,2017-01-08,10,0,1,116
1152,2017-01-08,11,17,0,64
1153,2017-01-08,11,0,2,62
1154,2017-01-08,12,0,1,7
1155,2017-01-08,14,17,0,58
1156,2017-01-08,14,0,2,56
1157,2017-01-08,16,14,0,51
1158,2017-01-08,18,12,0,24
1159,2017-01-08,18,0,1,23
1160,2017-01-08,22,17,0,46
1161,2017-01-08,22,0,2,44
1162,2017-01-08,25,0,2,39
1163,2017-01-08,27,0,1,52
1164,2017-01-08,28,0,1,45
1165,2017-01-08,29,0,2,27
1166,2017-01-08,32,11,0,35
1167,2017-01-08,35,0,1,43
1168,2017-01-08,36,18,0,98
1169,2017-01-08,37,10,0,36
1170,2017-01-08,38,13,0,53
1171,2017-01-08,38,0,1,52
1172,2017-01-08,40,0,2,72
1173,2017-01-08,41,16,0,37
1174,2017-01-08,42,15,0,74
1175,2017-01-08,42,0,1,73
1176,2017-01-08,43,0,2,62
1177,2017-01-08,44,0,2,30
1178,2017-01-08,45,11,0,79
1179,2017-01-08,46,17,0,93
1180,2017-01-08,47,12,0,70
1181,2017-01-08,47,0,1,69
1182,2017-01-08,48,15,0,55
1183,2017-01-08,49,15,0,69
1184,2017-01-08,50,18,0,80
1185,2017-01-08,51,0,1,71
1186,2017-01-08,52,0,2,37
1187,2017-01-08,53,12,0,44
1188,2017-01-08,55,0,1,35
1189,2017-01-08,57,15,0,52
1190,2017-01-08,57,0,2,50
1191,2017-01-08,59,10,0,67
1192,2017-01-08,61,10,0,60
1193,2017-01-08,62,18,0,25
1194,2017-01-08,63,12,0,58
1195,2017-01-08,63,0,1,57
1196,2017-01-08,64,10,0,63
1197,2017-01-08,65,10,0,69
1198,2017-01-08,65,0,1,68
1199,2017-01-08,67,17,0,28
1200,2017-01-08,68,0,1,51
1201,2017-01-08,69,13,0,50
1202,2017-01-08,69,0,2,48
1203,2017-01-08,71,11,0,78
1204,2017-01-08,71,0,2,76
1205,2017-01-08,72,16,0,77
1206,2017-01-08,74,0,1,8
1207,2017-01-08,75,0,1,41
1208,2017-01-08,76,14,0,64
1209,2017-01-08,76,0,1,63
1210,2017-01-08,78,11,0,54
1211,2017-01-08,79,0,2,8
1212,2017-01-08,80,0,1,47
1213,2017-01-08,80,0,1,46
1214,2017-01-08,81,19,0,53
1215,2017-01-08,81,0,3,50
1216,2017-01-08,82,20,0,34
1217,2017-01-08,82,0,2,32
1218,2017-01-08,84,0,2,30
1219,2017-01-08,85,0,2,53
1220,2017-01-08,91,13,0,49
1221,2017-01-08,91,0,1,48
1222,2017-01-08,91,0,1,47
1223,2017-01-08,92,11,0,94
1224,2017-01-08,93,0,2,37
1225,2017-01-08,93,0,3,34
1226,2017-01-08,94,0,2,25
1227,2017-01-08,94,0,1,24
1228,2017-01-08,95,20,0,36
1229,2017-01-08,97,10,0,56
1230,2017-01-08,97,0,1,55
1231,2017-01-08,99,16,0,60
1232,2017-01-08,100,15,0,59
1233,2017-01-08,104,0,5,15
1234,2017-01-08,104,0,8,7
1235,2017-01-08,104,0,2,5
1236,2017-01-08,105,0,3,4
1237,2017-01-08,110,0,3,0
1238,2017-01-08,111,0,3,15
1239,2017-01-08,111,0,1,14
1240,2017-01-08,111,0,1,13
1241,2017-01-08,112,13,0,13
1242,2017-01-08,112,0,2,11
1243,2017-01-08,112,0,3,8
1244,2017-01-08,112,0,6,2
1245,2017-01-08,113,12,0,12
1246,2017-01-08,113,0,1,11
1247,2017-01-08,114,19,0,27
1248,2017-01-08,114,0,2,25
1249,2017-01-08,114,0,1,24
1250,2017-01-08,114,0,6,18
1251,2017-01-08,114,0,2,16
1252,2017-01-08,114,0,4,12
1253,2017-01-08,115,0,2,0
1254,2017-01-08,116,15,0,15
1255,2017-01-08,116,0,5,10
1256,2017-01-08,117,0,2,25
1257,2017-01-08,117,0,6,19
1258,2017-01-08,117,0,5,14
1259,2017-01-08,118,15,0,15
1260,2017-01-08,118,0,2,13
1261,2017-01-08,118,0,6,7
1262,2017-01-08,119,14,0,18
1263,2017-01-08,119,0,3,15
1264,2017-01-08,119,0,7,8
1265,2017-01-08,119,0,2,6
1266,2017-01-08,119,0,4,2
1267,2017-01-08,121,19,0,19
1268,2017-01-08,121,0,6,13
1269,2017-01-08,122,16,0,16
1270,2017-01-08,122,0,2,14
1271,2017-01-08,122,0,8,6
1272,2017-01-08,123,19,0,19
1273,2017-01-08,123,0,6,13
1274,2017-01-08,123,0,6,7
1275,2017-01-08,123,0,5,2
1276,2017-01-08,124,0,3,13
1277,2017-01-08,124,0,4,9
1278,2017-01-08,124,0,2,7
1279,2017-01-09,1,0,2,63
1280,2017-01-09,3,16,0,61
1281,2017-01-09,3,0,1,60
1282,2017-01-09,4,0,1,69
1283,2017-01-09,6,13,0,72
1284,2017-01-09,6,0,2,70
1285,2017-01-09,7,19,0,94
1286,2017-01-09,8,0,2,66
1287,2017-01-09,10,15,0,131
1288,2017-01-09,11,0,1,61
1289,2017-01-09,12,0,1,6
1290,2017-01-09,13,15,0,39
1291,2017-01-09,13,0,2,37
1292,2017-01-09,15,10,0,71
1293,2017-01-09,16,15,0,66
1294,2017-01-09,17,18,0,70
1295,2017-01-09,17,0,1,69
1296,2017-01-09,19,0,1,56
1297,2017-01-09,21,10,0,44
1298,2017-01-09,21,0,1,43
1299,2017-01-09,22,10,0,54
1300,2017-01-09,25,20,0,59
1301,2017-01-09,25,0,2,57
1302,2017-01-09,26,18,0,48
1303,2017-01-09,26,0,1,47
1304,2017-01-09,27,17,0,69
1305,2017-01-09,28,10,0,55
1306,2017-01-09,28,0,1,54
1307,2017-01-09,29,20,0,47
1308,2017-01-09,29,0,2,45
1309,2017-01-09,30,13,0,53
1310,2017-01-09,32,16,0,51
1311,2017-01-09,32,0,1,50
1312,2017-01-09,33,20,0,64
1313,2017-01-09,33,0,1,63
1314,2017-01-09,35,12,0,55
1315,2017-01-09,36,15,0,113
1316,2017-01-09,37,0,2,34
1317,2017-01-09,38,18,0,70
1318,2017-01-09,38,0,1,69
1319,2017-01-09,39,18,0,84
1320,2017-01-09,40,0,2,70
1321,2017-01-09,41,0,1,36
1322,2017-01-09,43,0,1,61
1323,2017-01-09,44,10,0,40
1324,2017-01-09,44,0,1,39
1325,2017-01-09,46,16,0,109
1326,2017-01-09,48,14,0,69
1327,2017-01-09,48,0,1,68
1328,2017-01-09,49,0,1,68
1329,2017-01-09,50,0,2,78
1330,2017-01-09,51,20,0,91
1331,2017-01-09,52,13,0,50
1332,2017-01-09,53,16,0,60
1333,2017-01-09,53,0,2,58
1334,2017-01-09,54,19,0,99
1335,2017-01-09,55,0,2,33
1336,2017-01-09,56,16,0,93
1337,2017-01-09,56,0,2,91
1338,2017-01-09,57,13,0,63
1339,2017-01-09,58,0,2,26
1340,2017-01-09,63,10,0,67
1341,2017-01-09,63,0,1,66
1342,2017-01-09,64,15,0,78
1343,2017-01-09,66,0,1,51
1344,2017-01-09,67,17,0,45
1345,2017-01-09,68,0,2,49
1346,2017-01-09,70,0,2,48
1347,2017-01-09,71,0,1,75
1348,2017-01-09,72,14,0,91
1349,2017-01-09,72,0,2,89
1350,2017-01-09,73,19,0,60
1351,2017-01-09,74,0,2,6
1352,2017-01-09,75,18,0,59
1353,2017-01-09,75,0,2,57
1354,2017-01-09,77,0,1,40
1355,2017-01-09,77,0,1,39
1356,2017-01-09,78,18,0,72
1357,2017-01-09,78,0,1,71
1358,2017-01-09,80,17,0,63
1359,2017-01-09,80,0,2,61
1360,2017-01-09,80,0,2,59
1361,2017-01-09,81,15,0,65
1362,2017-01-09,81,0,2,63
1363,2017-01-09,82,13,0,45
1364,2017-01-09,82,0,3,42
1365,2017-01-09,82,0,2,40
1366,2017-01-09,83,0,3,36
1367,2017-01-09,84,0,3,27
1368,2017-01-09,85,15,0,68
1369,2017-01-09,86,18,0,18
1370,2017-01-09,87,20,0,35
1371,2017-01-09,88,10,0,53
1372,2017-01-09,88,0,1,52
1373,2017-01-09,89,13,0,13
1374,2017-01-09,89,0,1,12
1375,2017-01-09,91,15,0,62
1376,2017-01-09,91,0,3,59
1377,2017-01-09,92,0,1,93
1378,2017-01-09,92,0,1,92
1379,2017-01-09,94,16,0,40
1380,2017-01-09,94,0,2,38
1381,2017-01-09,94,0,1,37
1382,2017-01-09,95,13,0,49
1383,2017-01-09,95,0,3,46
1384,2017-01-09,95,0,1,45
1385,2017-01-09,96,10,0,38
1386,2017-01-09,96,0,2,36
1387,2017-01-09,96,0,2,34
1388,2017-01-09,97,18,0,73
1389,2017-01-09,98,19,0,42
1390,2017-01-09,98,0,3,39
1391,2017-01-09,98,0,2,37
1392,2017-01-09,99,17,0,77
1393,2017-01-09,99,0,1,76
1394,2017-01-09,99,0,3,73
1395,2017-01-09,100,11,0,70
1396,2017-01-09,103,10,0,10
1397,2017-01-09,103,0,7,3
1398,2017-01-09,103,0,3,0
1399,2017-01-09,104,20,0,25
1400,2017-01-09,104,0,1,24
1401,2017-01-09,104,0,3,21
1402,2017-01-09,104,0,1,20
1403,2017-01-09,104,0,7,13
1404,2017-01-09,104,0,8,5
1405,2017-01-09,105,0,4,0
1406,2017-01-09,106,12,0,12
1407,2017-01-09,106,0,6,6
1408,2017-01-09,108,11,0,11
1409,2017-01-09,108,0,2,9
1410,2017-01-09,108,0,8,1
1411,2017-01-09,108,0,1,0
1412,2017-01-09,111,12,0,25
1413,2017-01-09,111,0,8,17
1414,2017-01-09,111,0,4,13
1415,2017-01-09,111,0,5,8
1416,2017-01-09,111,0,5,3
1417,2017-01-09,112,11,0,13
1418,2017-01-09,112,0,4,9
1419,2017-01-09,112,0,4,5
1420,2017-01-09,112,0,5,0
1421,2017-01-09,113,17,0,28
1422,2017-01-09,113,0,8,20
1423,2017-01-09,113,0,7,13
1424,2017-01-09,114,10,0,22
1425,2017-01-09,114,0,6,16
1426,2017-01-09,114,0,4,12
1427,2017-01-09,115,11,0,11
1428,2017-01-09,115,0,6,5
1429,2017-01-09,115,0,5,0
1430,2017-01-09,116,0,2,8
1431,2017-01-09,116,0,6,2
1432,2017-01-09,116,0,2,0
1433,2017-01-09,117,19,0,33
1434,2017-01-09,117,0,5,28
1435,2017-01-09,117,0,6,22
1436,2017-01-09,118,0,6,1
1437,2017-01-09,119,17,0,19
1438,2017-01-09,119,0,6,13
1439,2017-01-09,119,0,4,9
1440,2017-01-09,119,0,4,5
1441,2017-01-09,120,18,0,18
1442,2017-01-09,120,0,7,11
1443,2017-01-09,121,0,5,8
1444,2017-01-09,121,0,7,1
1445,2017-01-09,121,0,1,0
1446,2017-01-09,122,20,0,26
1447,2017-01-09,122,0,5,21
1448,2017-01-09,122,0,1,20
1449,2017-01-09,122,0,5,15
1450,2017-01-09,123,13,0,15
1451,2017-01-09,123,0,6,9
1452,2017-01-09,123,0,4,5
1453,2017-01-09,123,0,4,1
1454,2017-01-09,123,0,1,0
1455,2017-01-09,124,17,0,24
1456,2017-01-09,124,0,2,22
1457,2017-01-09,124,0,4,18
1458,2017-01-09,124,0,4,14
1459,2017-01-09,124,0,6,8
1460,2017-01-09,124,0,2,6
1461,2017-01-10,1,0,2,61
1462,2017-01-10,2,20,0,110
1463,2017-01-10,2,0,2,108
1464,2017-01-10,3,19,0,79
1465,2017-01-10,5,15,0,64
1466,2017-01-10,7,15,0,109
1467,2017-01-10,8,12,0,78
1468,2017-01-10,11,10,0,71
1469,2017-01-10,11,0,1,70
1470,2017-01-10,14,20,0,76
1471,2017-01-10,14,0,2,74
1472,2017-01-10,15,11,0,82
1473,2017-01-10,16,16,0,82
1474,2017-01-10,16,0,1,81
1475,2017-01-10,17,18,0,87
1476,2017-01-10,17,0,1,86
1477,2017-01-10,20,18,0,51
1478,2017-01-10,20,0,2,49
1479,2017-01-10,21,20,0,63
1480,2017-01-10,21,0,2,61
1481,2017-01-10,22,0,1,53
1482,2017-01-10,23,0,2,28
1483,2017-01-10,24,13,0,62
1484,2017-01-10,25,15,0,72
1485,2017-01-10,25,0,1,71
1486,2017-01-10,26,17,0,64
1487,2017-01-10,28,0,1,53
1488,2017-01-10,30,12,0,65
1489,2017-01-10,30,0,1,64
1490,2017-01-10,31,12,0,73
1491,2017-01-10,31,0,2,71
1492,2017-01-10,32,0,2,48
1493,2017-01-10,33,15,0,78
1494,2017-01-10,33,0,2,76
1495,2017-01-10,34,18,0,31
1496,2017-01-10,34,0,2,29
1497,2017-01-10,35,16,0,71
1498,2017-01-10,36,17,0,130
1499,2017-01-10,36,0,2,128
1500,2017-01-10,37,13,0,47
1501,2017-01-10,37,0,2,45
1502,2017-01-10,38,11,0,80
1503,2017-01-10,38,0,1,79
1504,2017-01-10,40,11,0,81
1505,2017-01-10,41,19,0,55
1506,2017-01-10,42,10,0,83
1507,2017-01-10,42,0,1,82
1508,2017-01-10,44,16,0,55
1509,2017-01-10,44,0,2,53
1510,2017-01-10,45,16,0,95
1511,2017-01-10,45,0,1,94
1512,2017-01-10,46,0,1,108
1513,2017-01-10,47,16,0,85
1514,2017-01-10,48,16,0,84
1515,2017-01-10,48,0,2,82
1516,2017-01-10,49,10,0,78
1517,2017-01-10,49,0,2,76
1518,2017-01-10,50,15,0,93
1519,2017-01-10,51,0,1,90
1520,2017-01-10,55,19,0,52
1521,2017-01-10,57,11,0,74
1522,2017-01-10,57,0,2,72
1523,2017-01-10,59,16,0,83
1524,2017-01-10,60,20,0,79
1525,2017-01-10,61,17,0,77
1526,2017-01-10,62,15,0,40
1527,2017-01-10,62,0,2,38
1528,2017-01-10,64,17,0,95
1529,2017-01-10,64,0,2,93
1530,2017-01-10,65,0,1,67
1531,2017-01-10,67,14,0,59
1532,2017-01-10,67,0,1,58
1533,2017-01-10,69,0,2,46
1534,2017-01-10,70,13,0,61
1535,2017-01-10,70,0,2,59
1536,2017-01-10,71,0,1,74
1537,2017-01-10,72,0,1,88
1538,2017-01-10,75,0,1,56
1539,2017-01-10,76,0,2,61
1540,2017-01-10,77,0,3,36
1541,2017-01-10,78,11,0,82
1542,2017-01-10,81,0,1,62
1543,2017-01-10,82,0,2,38
1544,2017-01-10,82,0,3,35
1545,2017-01-10,84,12,0,39
1546,2017-01-10,85,11,0,79
1547,2017-01-10,86,13,0,31
1548,2017-01-10,86,0,1,30
1549,2017-01-10,87,13,0,48
1550,2017-01-10,88,11,0,63
1551,2017-01-10,88,0,1,62
1552,2017-01-10,88,0,3,59
1553,2017-01-10,89,0,3,9
1554,2017-01-10,89,0,1,8
1555,2017-01-10,90,13,0,13
1556,2017-01-10,90,0,2,11
1557,2017-01-10,90,0,3,8
1558,2017-01-10,91,18,0,77
1559,2017-01-10,91,0,1,76
1560,2017-01-10,91,0,3,73
1561,2017-01-10,92,14,0,106
1562,2017-01-10,92,0,1,105
1563,2017-01-10,93,19,0,53
1564,2017-01-10,94,16,0,53
1565,2017-01-10,94,0,3,50
1566,2017-01-10,95,10,0,55
1567,2017-01-10,95,0,2,53
1568,2017-01-10,95,0,2,51
1569,2017-01-10,96,16,0,50
1570,2017-01-10,96,0,3,47
1571,2017-01-10,96,0,1,46
1572,2017-01-10,97,14,0,87
1573,2017-01-10,97,0,2,85
1574,2017-01-10,98,20,0,57
1575,2017-01-10,99,0,2,71
1576,2017-01-10,99,0,3,68
1577,2017-01-10,100,12,0,82
1578,2017-01-10,101,10,0,10
1579,2017-01-10,101,0,6,4
1580,2017-01-10,101,0,4,0
1581,2017-01-10,102,14,0,14
1582,2017-01-10,102,0,8,6
1583,2017-01-10,102,0,1,5
1584,2017-01-10,102,0,5,0
1585,2017-01-10,103,13,0,13
1586,2017-01-10,103,0,5,8
1587,2017-01-10,103,0,6,2
1588,2017-01-10,103,0,2,0
1589,2017-01-10,104,0,5,0
1590,2017-01-10,105,11,0,11
1591,2017-01-10,105,0,3,8
1592,2017-01-10,106,0,6,0
1593,2017-01-10,107,17,0,17
1594,2017-01-10,107,0,3,14
1595,2017-01-10,107,0,3,11
1596,2017-01-10,107,0,5,6
1597,2017-01-10,107,0,6,0
1598,2017-01-10,108,16,0,16
1599,2017-01-10,108,0,6,10
1600,2017-01-10,108,0,4,6
1601,2017-01-10,109,14,0,14
1602,2017-01-10,109,0,5,9
1603,2017-01-10,109,0,2,7
